DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Year,Event,RoundNumber,SessionType,Finished,AvgFinishLast3,AvgFinishLast5,DNFRateLast5,AvgLapTime,AvgLapTimeLast3,AvgLapTimeLast5,AvgPitTime,AvgPitTimeLast3,AvgPitTimeLast5
1,VER,Red Bull Racing,4.0,6.0,Finished,2024,Abu Dhabi,24,Race,True,2.3333333333333335,3.2,0.0,89.03542307692307,88.82045631886899,89.47383561927839,32.739,485.26405555555556,304.78563333333335
10,GAS,Alpine,5.0,7.0,Finished,2024,Abu Dhabi,24,Race,True,9.333333333333334,10.0,0.2,89.76986538461539,90.10350194058815,90.6567332880088,21.987,485.7830000000001,301.76360000000005
27,HUL,Haas F1 Team,7.0,8.0,Finished,2024,Abu Dhabi,24,Race,True,14.666666666666666,12.2,0.4,89.78550943396226,90.43522920021469,90.73383415705402,21.575,30.035277777777818,27.494766666666685
14,ALO,Aston Martin,8.0,9.0,Finished,2024,Abu Dhabi,24,Race,True,10.666666666666666,12.6,0.2,89.37459999999999,90.05481835016833,90.90761927757822,23.0485,258.47305555555573,
81,PIA,McLaren,2.0,10.0,Finished,2024,Abu Dhabi,24,Race,True,6.0,6.2,0.0,89.00722916666666,89.42635631669714,89.92057346912536,28.189500000000002,256.94516666666664,163.36370000000008
23,ALB,Williams,18.0,11.0,Lapped,2024,Abu Dhabi,24,Race,True,17.333333333333332,17.4,0.6,90.10237254901962,95.985049689441,99.21101479390175,22.054,27.91683333333334,26.6399
22,TSU,RB,11.0,12.0,Lapped,2024,Abu Dhabi,24,Race,True,9.666666666666666,12.6,0.2,90.12391836734695,90.27591890838208,94.03021747775236,21.809,257.59516666666667,165.3951
24,ZHO,Kick Sauber,15.0,13.0,Lapped,2024,Abu Dhabi,24,Race,True,12.0,14.0,0.0,89.61370000000001,90.44279735449736,91.15283942251608,25.916,134.22919444444446,90.10631666666666
18,STR,Aston Martin,13.0,14.0,Lapped,2024,Abu Dhabi,24,Race,True,17.333333333333332,15.6,0.4,89.76345652173913,91.16975782414306,94.74902410977819,22.637500000000003,26.704333333333334,27.266999999999996
61,DOO,Alpine,17.0,15.0,Lapped,2024,Abu Dhabi,24,Race,True,,,,90.33008163265306,,,22.066,,
20,MAG,Haas F1 Team,14.0,16.0,Lapped,2024,Abu Dhabi,24,Race,True,9.333333333333334,11.6,0.2,89.87417391304349,89.12788266433829,93.35343655512472,64.409,24.565222222222186,25.612333333333332
30,LAW,RB,12.0,17.0,Retired,2024,Abu Dhabi,24,Race,False,13.0,12.8,0.0,89.8926,90.5481161406423,90.91654567077994,26.067333333333334,491.9676666666667,305.24030000000005
77,BOT,Kick Sauber,9.0,18.0,Retired,2024,Abu Dhabi,24,Race,False,14.0,14.6,0.0,90.18241666666667,90.97833514224305,91.46057380039959,41.098,490.9511666666667,
43,COL,Williams,20.0,19.0,Retired,2024,Abu Dhabi,24,Race,False,16.666666666666668,14.4,0.4,90.45361904761906,89.06265103217972,93.19365614180974,24.952,-584.044,
11,PER,Red Bull Racing,10.0,20.0,Retired,2024,Abu Dhabi,24,Race,False,12.666666666666666,12.4,0.2,,,,,,
